파일명,라벨1,확률1(%),라벨2,확률2(%),라벨3,확률3(%)
양식_로앤쿡드 더브런치_42.jpg,An image of a cozy café shopfront with inviting outdoor seating.,83.62,A photo of an elegant boutique shopfront with stylish mannequins.,5.0,A photo of a quaint bakery shopfront with colorful signage.,4.21
양식_문라이트브런치카페_1914.jpg,a photo of a delicatessen display with fresh salads,77.32,an image of a delicatessen featuring gourmet cheeses,8.1,a photo of a delicatessen counter filled with sandwich ingredients,5.59
양식_문라이트브런치카페_1915.jpg,a photo of a delicatessen display with fresh salads,56.7,an image of a delicatessen featuring gourmet cheeses,25.9,a photo of a delicatessen with assorted cured meats,9.65
양식_문라이트브런치카페_1916.jpg,A photo of a busy parking lot with various cars.,64.44,An image of a parking lot with a few parked vehicles.,23.61,"An image of an empty parking lot, lines clearly visible.",9.17
양식_브런치 앤 디너 테라비 부산대점_1515.jpg,a photo of a delicatessen display with fresh salads,81.86,an image of a pizzeria menu board with specials,13.1,an image of a delicatessen featuring gourmet cheeses,1.76
양식_브런치 앤 디너 테라비 부산대점_1516.jpg,an image of a pizzeria menu board with specials,60.49,an image of a delicatessen featuring gourmet cheeses,24.05,a photo of a delicatessen display with fresh salads,9.64
양식_서울바다카페_486.jpg,a photo of a charming bakery shop with a pastry counter,40.72,a photo of a cozy bakery shop with fresh pastries,34.35,a photo of a modern coffee shop with minimalist decor,10.07
양식_서울바다카페_487.jpg,a photo of a cozy bar with wooden decor,33.4,An image of sushi bar with vibrant sushi platters presented.,11.42,a photo of a modern bar with a sleek counter,7.04
양식_서울바다카페_488.jpg,an image of sailboats anchored in a peaceful harbor,57.94,an image of a boat deck featuring nautical equipment,11.1,a photo of a sunlit boat deck with wooden planks,7.66
양식_이디엘브런치하우스_1893.jpg,A photo of a cozy lobby featuring plush seating.,39.06,An image of a spacious lobby with modern furnishings.,22.27,an image of a living room with colorful decor and plants,18.38
양식_이디엘브런치하우스_1894.jpg,an image of a delicatessen featuring gourmet cheeses,21.45,a photo of a delicatessen display with fresh salads,15.53,a photo of a delicatessen counter filled with sandwich ingredients,15.29
양식_퐁당퐁당브런치_536.jpg,a photo of a pizzeria's colorful pizza toppings display,33.78,an image of a delicatessen featuring gourmet cheeses,22.28,a photo of a bustling pizzeria with warm lighting,8.55
온천_수목원생활온천_1975.jpg,a photo of hotel outdoor entrance with elegant decor,57.58,A photo of a modern embassy building at dusk.,23.16,a photo of hotel outdoor seating with cozy lighting,7.04
온천_수목원생활온천_1976.jpg,An image of a spacious mezzanine in an industrial loft.,54.33,An image of a cozy mezzanine overlooking a living room.,16.8,A photo of a minimalist mezzanine with wooden floors.,7.75
워터테마파크_누리워터파크_1295.jpg,an image of a vibrant playground with slides and swings,35.25,An image of colorful slides at the water park.,19.39,a photo of a park playground with colorful equipment,12.7
워터테마파크_누리워터파크_1296.jpg,an image of a vibrant playground with slides and swings,52.99,An image of colorful slides at the water park.,21.06,a photo of children playing on a colorful playground,9.51
워터테마파크_씨랄라워터파크_288.jpg,A photo of a ball pit with multicolored plastic balls.,42.82,An image of children playing in a vibrant ball pit.,33.55,An image of a toddler diving into a ball pit.,11.03
워터테마파크_아쿠아필드 고양_836.jpg,an image of a crystal-clear lagoon with mountain views,28.21,a photo of schools of fish in the deep ocean,22.68,a photo of mysterious underwater cave formations,13.41
워터테마파크_아쿠아필드 하남_833.jpg,a photo of a large screen in a home theater,53.64,a photo of a lecture room featuring a projector screen,21.53,a photo of a lecture room filled with students,7.27
워터테마파크_아쿠아필드 하남_834.jpg,An image of sushi bar featuring chefs preparing nigiri.,89.32,An image of sushi bar with vibrant sushi platters presented.,3.16,A photo of sushi bar with colorful rolls displayed.,1.34
워터테마파크_아쿠아필드 하남_835.jpg,A photo of a modern ticket booth with digital screens.,85.62,A photo of a quaint bakery shopfront with colorful signage.,5.46,An image of a cozy café shopfront with inviting outdoor seating.,4.42
워터테마파크_웅진플레이도시_824.jpg,"A photo of industrial area, cranes and warehouses visible.",49.27,A photo of industrial area with factories and storage tanks.,13.23,An image of downtown with a lively weekend market.,11.53
워터테마파크_웅진플레이도시_825.jpg,An image of a kindergarten classroom filled with playful decorations.,46.31,An image of a kindergarten classroom with children’s drawings on display.,15.71,An image of a child's room featuring bright wall art.,10.21
워터테마파크_웅진플레이도시_826.jpg,an image of fast food trays on a counter,23.36,a photo of a busy fast food restaurant interior,22.21,A photo of elegant table settings in a fine dining restaurant.,7.49
워터테마파크_인스파이어 스플래시 베이_1293.jpg,A photo of colorful storefronts inside a large shopping mall.,43.67,A photo of a bustling indoor shopping mall atrium.,34.73,An image of shoppers strolling through a bright indoor mall.,5.02
워터테마파크_인스파이어 스플래시 베이_1294.jpg,an image of topiary garden showcasing creative plant sculptures,33.56,a photo of whimsical shapes in a topiary garden,16.53,a photo of meticulously crafted topiary garden designs,13.11
워터테마파크_캐리비안베이_818.jpg,An image of families enjoying the water park attractions.,60.03,A photo of kids splashing in a water park.,19.48,A photo of a wave pool at the water park.,10.5
워터테마파크_캐리비안베이_819.jpg,an image of an ornate arch casting intricate shadows,14.84,an image of a modern steel arch against a sunset,12.77,a photo of vibrant flags at a lively racecourse,12.33
워터테마파크_캐리비안베이_820.jpg,An image of families enjoying the water park attractions.,83.88,A photo of kids splashing in a water park.,8.86,A photo of a wave pool at the water park.,3.03
워터테마파크_클럽디오아시스_1731.jpg,A photo of a windmill under a clear blue sky.,62.16,A photo of food stalls at an amusement park.,24.82,An image of a Ferris wheel at an amusement park.,4.17
워터테마파크_클럽디오아시스_1732.jpg,A photo of an inviting indoor jacuzzi with dim ambient lights.,23.75,A photo of a diving board by the indoor swimming pool.,21.78,A photo of a modern indoor jacuzzi with bubbling water.,11.4
워터테마파크_클럽디오아시스_1733.jpg,A photo of a diving board by the indoor swimming pool.,52.52,A photo of an inviting indoor jacuzzi with dim ambient lights.,16.23,An image of sunlight streaming through indoor pool windows.,9.02
워터테마파크_파라다이스시티 씨메르_1273.jpg,a photo of martial artists practicing in a gym,41.53,a photo of students sparring in a martial arts gym,33.83,an image of a martial arts gym with training mats,13.48
유적지_갑곶돈대_1239.jpg,A photo of a picnic area with wooden tables.,46.01,An image of a sunny picnic area in a park.,14.2,A photo of a wooden pavilion overlooking a serene pond.,13.32
유적지_강화광성보_1223.jpg,An image of a conference center with a grand entrance.,25.97,a photo of an indoor booth in a modern setting,24.55,A photo of a modern ticket booth with digital screens.,15.36
유적지_강화광성보_1224.jpg,a photo of a brick arch in a historical setting,46.75,a photo of an ancient stone archway under a clear sky,32.7,a photo of a wooden arch framing a garden path,8.63
유적지_덕진진_1250.jpg,A photo of a rustic chalet with a stone chimney.,70.71,A photo of a traditional chalet with a scenic backdrop.,13.39,An image of a wooden chalet surrounded by pine trees.,9.84
유적지_덕진진_1251.jpg,a photo of an indoor booth in a modern setting,35.87,a photo of an indoor booth with vibrant decor,21.97,an image of a sleek indoor booth with lighting,14.57
유적지_덕진진_1252.jpg,a photo of a pagoda with intricate roof designs,43.02,A photo of a peaceful temple courtyard in Asia.,17.5,An image of vibrant lanterns adorning an Asian temple.,11.26
유적지_방화수류정_767.jpg,a photo of a tranquil pond in a botanical garden,43.39,An image of a peaceful fishpond surrounded by greenery.,18.77,a photo of a serene pond with reflections of clouds,10.57
유적지_방화수류정_768.jpg,A photo of a serene Japanese garden with koi pond.,30.56,An image of a peaceful fishpond surrounded by greenery.,20.91,a photo of a tranquil pond in a botanical garden,20.06
유적지_방화수류정_769.jpg,a photo of colorful blooms in a botanical garden,50.96,a photo of vibrant flowers in a botanical garden,33.26,an image of exotic plants in a botanical garden setting,7.88
유적지_제물포구락부_1253.jpg,an image of a stylish bar with elegant seating,75.8,An image of a minimalist wet bar setup with stools.,10.28,an image of a crowded bar with a bustling atmosphere,9.65
유적지_제물포구락부_1254.jpg,a photo of a small house with a red door,27.46,a photo of a spacious house with a garden patio,21.22,an image of a traditional house with a thatched roof,20.98
"육류,고기_골목안정원_404.jpg",A photo of an office building surrounded by lush greenery.,53.76,A photo of a bustling office building in the city center.,24.69,An image of a sleek office building with a minimalist design.,8.08
"육류,고기_골목흑돼지_382.jpg",a photo of a busy fast food restaurant interior,30.24,an image of a cozy outdoor diner with string lights,16.66,a photo of diners enjoying meals under the open sky,16.47
의류판매_브런치_1511.jpg,a photo of a cafeteria serving a variety of dishes,41.24,A photo of a chef preparing dishes in a restaurant.,17.3,A photo of elegant table settings in a fine dining restaurant.,14.52
인천1호선_검단호수공원역 인천1호선_1120.jpg,a photo of an indoor booth with vibrant decor,34.33,an image of a cozy indoor booth with cushions,17.33,a photo of an indoor booth in a modern setting,14.89
